BL_ID;BL;AGS;Name;Total;Male;Female;;
03;Niedersachsen;03457024;Bunde; 7 530; 3 732; 3 798;;
03;Niedersachsen;03458001;Beckeln;  828;  423;  405;;
03;Niedersachsen;03458002;Colnrade;  787;  420;  367;;
03;Niedersachsen;03458003;Dötlingen; 6 046; 2 996; 3 050;;
03;Niedersachsen;03458004;Dünsen; 1 169;  579;  590;;
03;Niedersachsen;03458005;Ganderkesee; 30 293; 14 856; 15 437;;
03;Niedersachsen;03458006;Groß Ippener; 1 043;  529;  514;;
03;Niedersachsen;03458007;Großenkneten; 14 048; 6 905; 7 143;;
03;Niedersachsen;03458008;Harpstedt, Flecken; 4 726; 2 281; 2 445;;
03;Niedersachsen;03458009;Hatten; 13 645; 6 768; 6 877;;
03;Niedersachsen;03458010;Hude (Oldb); 15 829; 7 905; 7 924;;
03;Niedersachsen;03458011;Kirchseelte; 1 170;  578;  592;;
03;Niedersachsen;03458012;Prinzhöfte;  705;  349;  356;;
03;Niedersachsen;03458013;Wardenburg; 15 538; 7 560; 7 978;;
03;Niedersachsen;03458014;Wildeshausen, Stadt; 18 888; 9 285; 9 603;;
03;Niedersachsen;03458015;Winkelsett;  550;  284;  266;;
03;Niedersachsen;03459001;Alfhausen; 3 776; 1 915; 1 861;;
03;Niedersachsen;03459002;Ankum; 7 104; 3 518; 3 586;;
03;Niedersachsen;03459003;Bad Essen; 15 102; 7 400; 7 702;;
03;Niedersachsen;03459004;Bad Iburg, Stadt; 10 586; 5 069; 5 517;;
03;Niedersachsen;03459005;Bad Laer; 9 136; 4 478; 4 658;;
03;Niedersachsen;03459006;Bad Rothenfelde; 7 530; 3 532; 3 998;;
03;Niedersachsen;03459007;Badbergen; 4 436; 2 332; 2 104;;
03;Niedersachsen;03459008;Belm; 13 420; 6 546; 6 874;;
03;Niedersachsen;03459009;Berge; 3 619; 1 814; 1 805;;
03;Niedersachsen;03459010;Bersenbrück, Stadt; 7 841; 3 886; 3 955;;
03;Niedersachsen;03459011;Bippen; 2 975; 1 475; 1 500;;
03;Niedersachsen;03459012;Bissendorf; 14 346; 7 065; 7 281;;
03;Niedersachsen;03459013;Bohmte; 12 706; 6 316; 6 390;;
03;Niedersachsen;03459014;Bramsche, Stadt; 30 217; 14 922; 15 295;;
03;Niedersachsen;03459015;Dissen am Teutoburger Wald, Stadt; 9 334; 4 670; 4 664;;
03;Niedersachsen;03459016;Eggermühlen; 1 721;  868;  853;;
03;Niedersachsen;03459017;Fürstenau, Stadt; 9 140; 4 466; 4 674;;
03;Niedersachsen;03459018;Gehrde; 2 486; 1 243; 1 243;;
03;Niedersachsen;03459019;Georgsmarienhütte, Stadt; 31 984; 15 605; 16 379;;
03;Niedersachsen;03459020;Hagen am Teutoburger Wald; 13 629; 6 672; 6 957;;
03;Niedersachsen;03459021;Hasbergen; 10 965; 5 299; 5 666;;
03;Niedersachsen;03459022;Hilter am Teutoburger Wald; 10 205; 5 053; 5 152;;
03;Niedersachsen;03459023;Kettenkamp; 1 687;  878;  809;;
03;Niedersachsen;03459024;Melle, Stadt; 45 878; 22 622; 23 256;;
03;Niedersachsen;03459025;Menslage; 2 476; 1 255; 1 221;;
03;Niedersachsen;03459026;Merzen; 3 925; 2 030; 1 895;;
03;Niedersachsen;03459027;Neuenkirchen; 4 483; 2 240; 2 243;;
03;Niedersachsen;03459028;Nortrup; 2 951; 1 486; 1 465;;
03;Niedersachsen;03459029;Ostercappeln; 9 480; 4 682; 4 798;;
03;Niedersachsen;03459030;Quakenbrück, Stadt; 12 452; 6 156; 6 296;;
03;Niedersachsen;03459031;Rieste; 3 246; 1 621; 1 625;;
03;Niedersachsen;03459032;Voltlage; 1 764;  914;  850;;
03;Niedersachsen;03459033;Wallenhorst; 23 109; 11 286; 11 823;;
03;Niedersachsen;03459034;Glandorf; 6 709; 3 433; 3 276;;
03;Niedersachsen;03460001;Bakum; 5 915; 2 995; 2 920;;
03;Niedersachsen;03460002;Damme, Stadt; 16 287; 8 100; 8 187;;
03;Niedersachsen;03460003;Dinklage, Stadt; 12 596; 6 351; 6 245;;
03;Niedersachsen;03460004;Goldenstedt; 9 282; 4 675; 4 607;;
03;Niedersachsen;03460005;Holdorf; 6 546; 3 308; 3 238;;
03;Niedersachsen;03460006;Lohne (Oldenburg), Stadt; 25 045; 12 546; 12 499;;
03;Niedersachsen;03460007;Neuenkirchen-Vörden; 7 832; 3 937; 3 895;;
03;Niedersachsen;03460008;Steinfeld (Oldenburg); 9 584; 4 850; 4 734;;
03;Niedersachsen;03460009;Vechta, Stadt; 30 423; 14 973; 15 450;;
03;Niedersachsen;03460010;Visbek; 9 242; 4 703; 4 539;;
03;Niedersachsen;03461001;Berne; 6 917; 3 462; 3 455;;
03;Niedersachsen;03461002;Brake (Unterweser), Stadt; 15 038; 7 303; 7 735;;
03;Niedersachsen;03461003;Butjadingen; 6 251; 3 068; 3 183;;
03;Niedersachsen;03461004;Elsfleth, Stadt; 9 144; 4 673; 4 471;;
03;Niedersachsen;03461005;Jade; 5 786; 2 903; 2 883;;
03;Niedersachsen;03461006;Lemwerder; 6 942; 3 465; 3 477;;
03;Niedersachsen;03461007;Nordenham, Stadt; 26 416; 13 044; 13 372;;
03;Niedersachsen;03461008;Ovelgönne; 5 513; 2 760; 2 753;;
03;Niedersachsen;03461009;Stadland; 7 520; 3 758; 3 762;;
03;Niedersachsen;03462001;Blomberg; 1 669;  823;  846;;
03;Niedersachsen;03462002;Dunum; 1 115;  530;  585;;
03;Niedersachsen;03462003;Esens, Stadt; 7 247; 3 362; 3 885;;
03;Niedersachsen;03462004;Eversmeer;  813;  411;  402;;
03;Niedersachsen;03462005;Friedeburg; 10 135; 4 968; 5 167;;
03;Niedersachsen;03462006;Holtgast; 1 735;  873;  862;;
03;Niedersachsen;03462007;Langeoog; 1 731;  808;  923;;
03;Niedersachsen;03462008;Moorweg;  849;  418;  431;;
03;Niedersachsen;03462009;Nenndorf;  744;  355;  389;;
03;Niedersachsen;03462010;Neuharlingersiel; 1 021;  497;  524;;
03;Niedersachsen;03462011;Neuschoo; 1 157;  590;  567;;
03;Niedersachsen;03462012;Ochtersum;  930;  469;  461;;
03;Niedersachsen;03462013;Schweindorf;  685;  328;  357;;
03;Niedersachsen;03462014;Spiekeroog;  748;  365;  383;;
03;Niedersachsen;03462015;Stedesdorf; 1 560;  798;  762;;
03;Niedersachsen;03462016;Utarp;  637;  322;  315;;
03;Niedersachsen;03462017;Werdum;  744;  367;  377;;
03;Niedersachsen;03462018;Westerholt; 2 514; 1 207; 1 307;;
03;Niedersachsen;03462019;Wittmund, Stadt; 20 538; 10 007; 10 531;;
04;Bremen;04011000;Bremen, Stadt; 544 043; 264 288; 279 755;;
04;Bremen;04012000;Bremerhaven, Stadt; 108 139; 52 816; 55 323;;
05;Nordrhein-Westfalen;05111000;Düsseldorf, Stadt; 589 649; 283 095; 306 554;;
05;Nordrhein-Westfalen;05112000;Duisburg, Stadt; 487 470; 237 409; 250 061;;
05;Nordrhein-Westfalen;05113000;Essen, Stadt; 565 900; 270 755; 295 145;;
05;Nordrhein-Westfalen;05114000;Krefeld, Stadt; 221 864; 106 577; 115 287;;
05;Nordrhein-Westfalen;05116000;Mönchengladbach, Stadt; 254 834; 123 638; 131 196;;
05;Nordrhein-Westfalen;05117000;Mülheim an der Ruhr, Stadt; 166 804; 79 205; 87 599;;
05;Nordrhein-Westfalen;05119000;Oberhausen, Stadt; 210 256; 102 171; 108 085;;
05;Nordrhein-Westfalen;05120000;Remscheid, Stadt; 110 132; 53 608; 56 524;;
05;Nordrhein-Westfalen;05122000;Solingen, Stadt; 155 080; 74 314; 80 766;;
05;Nordrhein-Westfalen;05124000;Wuppertal, Stadt; 342 570; 164 827; 177 743;;
05;Nordrhein-Westfalen;05154004;Bedburg-Hau; 12 608; 6 409; 6 199;;
05;Nordrhein-Westfalen;05154008;Emmerich am Rhein, Stadt; 29 944; 14 881; 15 063;;
05;Nordrhein-Westfalen;05154012;Geldern, Stadt; 32 889; 16 239; 16 650;;
05;Nordrhein-Westfalen;05154016;Goch, Stadt; 32 750; 16 258; 16 492;;
05;Nordrhein-Westfalen;05154020;Issum; 11 848; 5 732; 6 116;;
05;Nordrhein-Westfalen;05154024;Kalkar, Stadt; 13 705; 6 762; 6 943;;
05;Nordrhein-Westfalen;05154028;Kerken; 12 521; 6 144; 6 377;;
05;Nordrhein-Westfalen;05154032;Kevelaer, Stadt; 27 553; 13 394; 14 159;;
05;Nordrhein-Westfalen;05154036;Kleve, Stadt; 47 622; 23 153; 24 469;;
05;Nordrhein-Westfalen;05154040;Kranenburg; 10 164; 5 061; 5 103;;
05;Nordrhein-Westfalen;05154044;Rees, Stadt; 21 402; 10 487; 10 915;;
05;Nordrhein-Westfalen;05154048;Rheurdt; 6 685; 3 315; 3 370;;
05;Nordrhein-Westfalen;05154052;Straelen, Stadt; 15 350; 7 633; 7 717;;
05;Nordrhein-Westfalen;05154056;Uedem; 8 136; 4 034; 4 102;;
05;Nordrhein-Westfalen;05154060;Wachtendonk; 7 856; 3 860; 3 996;;
05;Nordrhein-Westfalen;05154064;Weeze; 10 138; 5 055; 5 083;;
05;Nordrhein-Westfalen;05158004;Erkrath, Stadt; 43 812; 20 867; 22 945;;
05;Nordrhein-Westfalen;05158008;Haan, Stadt; 29 794; 14 197; 15 597;;
05;Nordrhein-Westfalen;05158012;Heiligenhaus, Stadt; 25 479; 12 334; 13 145;;
05;Nordrhein-Westfalen;05158016;Hilden, Stadt; 54 500; 26 206; 28 294;;
05;Nordrhein-Westfalen;05158020;Langenfeld (Rheinland), Stadt; 56 989; 27 575; 29 414;;
05;Nordrhein-Westfalen;05158024;Mettmann, Stadt; 37 874; 18 171; 19 703;;
05;Nordrhein-Westfalen;05158026;Monheim am Rhein, Stadt; 40 254; 19 284; 20 970;;
05;Nordrhein-Westfalen;05158028;Ratingen, Stadt; 86 882; 41 299; 45 583;;
05;Nordrhein-Westfalen;05158032;Velbert, Stadt; 81 192; 39 382; 41 810;;
05;Nordrhein-Westfalen;05158036;Wülfrath, Stadt; 21 143; 10 186; 10 957;;
05;Nordrhein-Westfalen;05162004;Dormagen, Stadt; 62 312; 30 690; 31 622;;
05;Nordrhein-Westfalen;05162008;Grevenbroich, Stadt; 61 374; 29 707; 31 667;;
05;Nordrhein-Westfalen;05162012;Jüchen; 22 177; 10 924; 11 253;;
05;Nordrhein-Westfalen;05162016;Kaarst, Stadt; 41 941; 20 033; 21 908;;
05;Nordrhein-Westfalen;05162020;Korschenbroich, Stadt; 32 026; 15 494; 16 532;;
05;Nordrhein-Westfalen;05162022;Meerbusch, Stadt; 54 378; 25 796; 28 582;;
05;Nordrhein-Westfalen;05162024;Neuss, Stadt; 151 070; 72 841; 78 229;;
05;Nordrhein-Westfalen;05162028;Rommerskirchen; 12 454; 6 100; 6 354;;
05;Nordrhein-Westfalen;05166004;Brüggen; 15 486; 7 555; 7 931;;
05;Nordrhein-Westfalen;05166008;Grefrath; 14 915; 7 280; 7 635;;
05;Nordrhein-Westfalen;05166012;Kempen, Stadt; 34 937; 16 925; 18 012;;
05;Nordrhein-Westfalen;05166016;Nettetal, Stadt; 41 429; 20 343; 21 086;;
05;Nordrhein-Westfalen;05166020;Niederkrüchten; 15 049; 7 314; 7 735;;
05;Nordrhein-Westfalen;05166024;Schwalmtal; 18 965; 9 268; 9 697;;
05;Nordrhein-Westfalen;05166028;Tönisvorst, Stadt; 29 551; 14 391; 15 160;;
05;Nordrhein-Westfalen;05166032;Viersen, Stadt; 74 974; 35 915; 39 059;;
05;Nordrhein-Westfalen;05166036;Willich, Stadt; 50 676; 24 487; 26 189;;
05;Nordrhein-Westfalen;05170004;Alpen; 12 769; 6 262; 6 507;;
05;Nordrhein-Westfalen;05170008;Dinslaken, Stadt; 67 743; 32 652; 35 091;;
05;Nordrhein-Westfalen;05170012;Hamminkeln, Stadt; 26 372; 13 037; 13 335;;
05;Nordrhein-Westfalen;05170016;Hünxe; 13 517; 6 594; 6 923;;
05;Nordrhein-Westfalen;05170020;Kamp-Lintfort, Stadt; 37 166; 18 101; 19 065;;
05;Nordrhein-Westfalen;05170024;Moers, Stadt; 103 831; 50 053; 53 778;;
05;Nordrhein-Westfalen;05170028;Neukirchen-Vluyn, Stadt; 27 134; 13 005; 14 129;;
05;Nordrhein-Westfalen;05170032;Rheinberg, Stadt; 30 836; 14 994; 15 842;;
05;Nordrhein-Westfalen;05170036;Schermbeck; 13 376; 6 540; 6 836;;
05;Nordrhein-Westfalen;05170040;Sonsbeck; 8 655; 4 223; 4 432;;
05;Nordrhein-Westfalen;05170044;Voerde (Niederrhein), Stadt; 36 891; 17 976; 18 915;;
05;Nordrhein-Westfalen;05170048;Wesel, Stadt; 60 227; 29 078; 31 149;;
05;Nordrhein-Westfalen;05170052;Xanten, Stadt; 21 223; 10 337; 10 886;;
05;Nordrhein-Westfalen;05314000;Bonn, Stadt; 307 530; 145 312; 162 218;;
05;Nordrhein-Westfalen;05315000;Köln, Stadt;1 013 665; 491 703; 521 962;;
05;Nordrhein-Westfalen;05316000;Leverkusen, Stadt; 159 373; 76 965; 82 408;;
05;Nordrhein-Westfalen;05334002;Aachen, Stadt; 238 665; 121 699; 116 966;;
05;Nordrhein-Westfalen;05334004;Alsdorf, Stadt; 46 434; 22 744; 23 690;;
05;Nordrhein-Westfalen;05334008;Baesweiler, Stadt; 26 405; 12 798; 13 607;;
05;Nordrhein-Westfalen;05334012;Eschweiler, Stadt; 54 651; 26 442; 28 209;;
05;Nordrhein-Westfalen;05334016;Herzogenrath, Stadt; 46 601; 22 538; 24 063;;
05;Nordrhein-Westfalen;05334020;Monschau, Stadt; 12 042; 5 920; 6 122;;
05;Nordrhein-Westfalen;05334024;Roetgen; 8 336; 4 070; 4 266;;
05;Nordrhein-Westfalen;05334028;Simmerath; 15 026; 7 430; 7 596;;
05;Nordrhein-Westfalen;05334032;Stolberg (Rhld.), Stadt; 56 044; 27 542; 28 502;;
05;Nordrhein-Westfalen;05334036;Würselen, Stadt; 37 317; 18 202; 19 115;;
05;Nordrhein-Westfalen;05358004;Aldenhoven; 13 745; 6 864; 6 881;;
05;Nordrhein-Westfalen;05358008;Düren, Stadt; 88 567; 43 437; 45 130;;
05;Nordrhein-Westfalen;05358012;Heimbach, Stadt; 4 397; 2 176; 2 221;;
05;Nordrhein-Westfalen;05358016;Hürtgenwald; 8 647; 4 297; 4 350;;
05;Nordrhein-Westfalen;05358020;Inden; 6 935; 3 384; 3 551;;
05;Nordrhein-Westfalen;05358024;Jülich, Stadt; 31 909; 15 658; 16 251;;
05;Nordrhein-Westfalen;05358028;Kreuzau; 17 196; 8 426; 8 770;;
05;Nordrhein-Westfalen;05358032;Langerwehe; 13 410; 6 599; 6 811;;
05;Nordrhein-Westfalen;05358036;Linnich, Stadt; 12 665; 6 247; 6 418;;
05;Nordrhein-Westfalen;05358040;Merzenich; 9 842; 4 845; 4 997;;
05;Nordrhein-Westfalen;05358044;Nideggen, Stadt; 9 860; 4 819; 5 041;;
05;Nordrhein-Westfalen;05358048;Niederzier; 13 672; 6 745; 6 927;;
05;Nordrhein-Westfalen;05358052;Nörvenich; 10 466; 5 143; 5 323;;
05;Nordrhein-Westfalen;05358056;Titz; 8 260; 4 079; 4 181;;
05;Nordrhein-Westfalen;05358060;Vettweiß; 8 953; 4 454; 4 499;;
05;Nordrhein-Westfalen;05362004;Bedburg, Stadt; 22 988; 11 285; 11 703;;
05;Nordrhein-Westfalen;05362008;Bergheim, Stadt; 58 749; 28 752; 29 997;;
05;Nordrhein-Westfalen;05362012;Brühl, Stadt; 43 483; 20 636; 22 847;;
05;Nordrhein-Westfalen;05362016;Elsdorf, Stadt; 20 820; 10 173; 10 647;;
05;Nordrhein-Westfalen;05362020;Erftstadt, Stadt; 49 172; 23 726; 25 446;;
05;Nordrhein-Westfalen;05362024;Frechen, Stadt; 50 141; 24 210; 25 931;;
05;Nordrhein-Westfalen;05362028;Hürth, Stadt; 55 581; 26 793; 28 788;;
05;Nordrhein-Westfalen;05362032;Kerpen, Stadt; 63 569; 31 195; 32 374;;
05;Nordrhein-Westfalen;05362036;Pulheim, Stadt; 53 208; 25 733; 27 475;;
05;Nordrhein-Westfalen;05362040;Wesseling, Stadt; 35 081; 17 213; 17 868;;
05;Nordrhein-Westfalen;05366004;Bad Münstereifel, Stadt; 17 431; 8 487; 8 944;;
05;Nordrhein-Westfalen;05366008;Blankenheim; 8 607; 4 329; 4 278;;
05;Nordrhein-Westfalen;05366012;Dahlem; 4 210; 2 073; 2 137;;
05;Nordrhein-Westfalen;05366016;Euskirchen, Stadt; 55 437; 27 097; 28 340;;
05;Nordrhein-Westfalen;05366020;Hellenthal; 8 207; 4 128; 4 079;;
05;Nordrhein-Westfalen;05366024;Kall; 11 336; 5 582; 5 754;;
05;Nordrhein-Westfalen;05366028;Mechernich, Stadt; 26 736; 13 221; 13 515;;
05;Nordrhein-Westfalen;05366032;Nettersheim; 7 550; 3 720; 3 830;;
05;Nordrhein-Westfalen;05366036;Schleiden, Stadt; 12 995; 6 328; 6 667;;
05;Nordrhein-Westfalen;05366040;Weilerswist; 15 604; 7 659; 7 945;;
05;Nordrhein-Westfalen;05366044;Zülpich, Stadt; 19 688; 9 638; 10 050;;
05;Nordrhein-Westfalen;05370004;Erkelenz, Stadt; 43 066; 20 894; 22 172;;
05;Nordrhein-Westfalen;05370008;Gangelt; 11 437; 5 582; 5 855;;
05;Nordrhein-Westfalen;05370012;Geilenkirchen, Stadt; 26 351; 12 986; 13 365;;
05;Nordrhein-Westfalen;05370016;Heinsberg, Stadt; 40 949; 20 018; 20 931;;
05;Nordrhein-Westfalen;05370020;Hückelhoven, Stadt; 38 774; 18 904; 19 870;;
05;Nordrhein-Westfalen;05370024;Selfkant; 9 919; 4 966; 4 953;;
05;Nordrhein-Westfalen;05370028;Übach-Palenberg, Stadt; 24 208; 11 995; 12 213;;
05;Nordrhein-Westfalen;05370032;Waldfeucht; 8 715; 4 318; 4 397;;
05;Nordrhein-Westfalen;05370036;Wassenberg, Stadt; 16 929; 8 364; 8 565;;
05;Nordrhein-Westfalen;05370040;Wegberg, Stadt; 27 813; 13 686; 14 127;;
05;Nordrhein-Westfalen;05374004;Bergneustadt, Stadt; 18 842; 9 216; 9 626;;
05;Nordrhein-Westfalen;05374008;Engelskirchen; 19 375; 9 420; 9 955;;
05;Nordrhein-Westfalen;05374012;Gummersbach, Stadt; 49 838; 24 186; 25 652;;
05;Nordrhein-Westfalen;05374016;Hückeswagen, Stadt; 15 218; 7 475; 7 743;;
05;Nordrhein-Westfalen;05374020;Lindlar; 21 162; 10 283; 10 879;;
05;Nordrhein-Westfalen;05374024;Marienheide; 13 666; 6 737; 6 929;;
05;Nordrhein-Westfalen;05374028;Morsbach; 10 462; 5 204; 5 258;;
05;Nordrhein-Westfalen;05374032;Nümbrecht; 16 693; 8 084; 8 609;;
05;Nordrhein-Westfalen;05374036;Radevormwald, Stadt; 22 377; 10 735; 11 642;;
05;Nordrhein-Westfalen;05374040;Reichshof; 18 855; 9 425; 9 430;;
05;Nordrhein-Westfalen;05374044;Waldbröl, Stadt; 18 929; 9 034; 9 895;;
05;Nordrhein-Westfalen;05374048;Wiehl, Stadt; 25 307; 12 181; 13 126;;
05;Nordrhein-Westfalen;05374052;Wipperfürth, Stadt; 21 563; 10 577; 10 986;;
05;Nordrhein-Westfalen;05378004;Bergisch Gladbach, Stadt; 109 026; 52 103; 56 923;;
05;Nordrhein-Westfalen;05378008;Burscheid, Stadt; 18 099; 8 949; 9 150;;
05;Nordrhein-Westfalen;05378012;Kürten; 19 481; 9 608; 9 873;;
05;Nordrhein-Westfalen;05378016;Leichlingen (Rheinland), Stadt; 27 400; 13 086; 14 314;;
05;Nordrhein-Westfalen;05378020;Odenthal; 14 795; 7 184; 7 611;;
05;Nordrhein-Westfalen;05378024;Overath, Stadt; 26 788; 13 110; 13 678;;
05;Nordrhein-Westfalen;05378028;Rösrath, Stadt; 27 446; 13 408; 14 038;;
05;Nordrhein-Westfalen;05378032;Wermelskirchen, Stadt; 34 781; 16 853; 17 928;;
05;Nordrhein-Westfalen;05382004;Alfter; 22 992; 11 175; 11 817;;
05;Nordrhein-Westfalen;05382008;Bad Honnef, Stadt; 24 653; 11 646; 13 007;;
05;Nordrhein-Westfalen;05382012;Bornheim, Stadt; 46 320; 22 392; 23 928;;
05;Nordrhein-Westfalen;05382016;Eitorf; 18 750; 9 276; 9 474;;
05;Nordrhein-Westfalen;05382020;Hennef (Sieg), Stadt; 44 937; 21 987; 22 950;;
05;Nordrhein-Westfalen;05382024;Königswinter, Stadt; 40 081; 19 292; 20 789;;
05;Nordrhein-Westfalen;05382028;Lohmar, Stadt; 29 624; 14 432; 15 192;;
05;Nordrhein-Westfalen;05382032;Meckenheim, Stadt; 23 555; 11 498; 12 057;;
05;Nordrhein-Westfalen;05382036;Much; 14 074; 6 867; 7 207;;
05;Nordrhein-Westfalen;05382040;Neunkirchen-Seelscheid; 19 744; 9 704; 10 040;;
05;Nordrhein-Westfalen;05382044;Niederkassel, Stadt; 36 528; 17 891; 18 637;;
05;Nordrhein-Westfalen;05382048;Rheinbach, Stadt; 26 534; 13 044; 13 490;;
05;Nordrhein-Westfalen;05382052;Ruppichteroth; 10 222; 4 954; 5 268;;
05;Nordrhein-Westfalen;05382056;Sankt Augustin, Stadt; 54 100; 26 039; 28 061;;
05;Nordrhein-Westfalen;05382060;Siegburg, Stadt; 38 809; 18 733; 20 076;;
05;Nordrhein-Westfalen;05382064;Swisttal; 17 578; 8 592; 8 986;;
05;Nordrhein-Westfalen;05382068;Troisdorf, Stadt; 72 584; 35 360; 37 224;;
05;Nordrhein-Westfalen;05382072;Wachtberg; 19 614; 9 558; 10 056;;
05;Nordrhein-Westfalen;05382076;Windeck; 18 895; 9 337; 9 558;;
05;Nordrhein-Westfalen;05512000;Bottrop, Stadt; 117 074; 56 482; 60 592;;
05;Nordrhein-Westfalen;05513000;Gelsenkirchen, Stadt; 257 994; 126 404; 131 590;;
05;Nordrhein-Westfalen;05515000;Münster, Stadt; 293 393; 139 835; 153 558;;
05;Nordrhein-Westfalen;05554004;Ahaus, Stadt; 38 443; 19 096; 19 347;;
05;Nordrhein-Westfalen;05554008;Bocholt, Stadt; 71 233; 34 673; 36 560;;
05;Nordrhein-Westfalen;05554012;Borken, Stadt; 41 491; 20 239; 21 252;;
05;Nordrhein-Westfalen;05554016;Gescher, Stadt; 16 837; 8 446; 8 391;;
05;Nordrhein-Westfalen;05554020;Gronau (Westf.), Stadt; 45 622; 22 423; 23 199;;
05;Nordrhein-Westfalen;05554024;Heek; 8 362; 4 203; 4 159;;
05;Nordrhein-Westfalen;05554028;Heiden; 8 056; 4 050; 4 006;;
05;Nordrhein-Westfalen;05554032;Isselburg, Stadt; 10 937; 5 468; 5 469;;
05;Nordrhein-Westfalen;05554036;Legden; 6 946; 3 581; 3 365;;
05;Nordrhein-Westfalen;05554040;Raesfeld; 11 106; 5 563; 5 543;;
05;Nordrhein-Westfalen;05554044;Reken; 14 344; 7 259; 7 085;;
05;Nordrhein-Westfalen;05554048;Rhede, Stadt; 19 112; 9 452; 9 660;;
05;Nordrhein-Westfalen;05554052;Schöppingen; 7 169; 3 780; 3 389;;
05;Nordrhein-Westfalen;05554056;Stadtlohn, Stadt; 20 130; 10 005; 10 125;;
05;Nordrhein-Westfalen;05554060;Südlohn; 8 914; 4 406; 4 508;;
05;Nordrhein-Westfalen;05554064;Velen; 13 011; 6 490; 6 521;;
05;Nordrhein-Westfalen;05554068;Vreden, Stadt; 22 380; 11 393; 10 987;;
05;Nordrhein-Westfalen;05558004;Ascheberg; 15 040; 7 418; 7 622;;
05;Nordrhein-Westfalen;05558008;Billerbeck, Stadt; 11 448; 5 674; 5 774;;
05;Nordrhein-Westfalen;05558012;Coesfeld, Stadt; 35 777; 17 476; 18 301;;
05;Nordrhein-Westfalen;05558016;Dülmen, Stadt; 46 178; 22 310; 23 868;;
05;Nordrhein-Westfalen;05558020;Havixbeck; 11 601; 5 611; 5 990;;
05;Nordrhein-Westfalen;05558024;Lüdinghausen, Stadt; 23 581; 11 508; 12 073;;
05;Nordrhein-Westfalen;05558028;Nordkirchen; 9 704; 4 794; 4 910;;
05;Nordrhein-Westfalen;05558032;Nottuln; 19 206; 9 431; 9 775;;
05;Nordrhein-Westfalen;05558036;Olfen, Stadt; 12 075; 5 841; 6 234;;
05;Nordrhein-Westfalen;05558040;Rosendahl; 10 477; 5 320; 5 157;;
05;Nordrhein-Westfalen;05558044;Senden; 19 944; 9 837; 10 107;;
05;Nordrhein-Westfalen;05562004;Castrop-Rauxel, Stadt; 74 323; 35 926; 38 397;;
05;Nordrhein-Westfalen;05562008;Datteln, Stadt; 34 543; 16 869; 17 674;;
05;Nordrhein-Westfalen;05562012;Dorsten, Stadt; 76 518; 37 140; 39 378;;
05;Nordrhein-Westfalen;05562014;Gladbeck, Stadt; 74 045; 35 717; 38 328;;
05;Nordrhein-Westfalen;05562016;Haltern am See, Stadt; 37 216; 17 981; 19 235;;
05;Nordrhein-Westfalen;05562020;Herten, Stadt; 61 178; 29 704; 31 474;;
05;Nordrhein-Westfalen;05562024;Marl, Stadt; 84 680; 41 340; 43 340;;
05;Nordrhein-Westfalen;05562028;Oer-Erkenschwick, Stadt; 30 727; 14 909; 15 818;;
05;Nordrhein-Westfalen;05562032;Recklinghausen, Stadt; 115 648; 55 862; 59 786;;
05;Nordrhein-Westfalen;05562036;Waltrop, Stadt; 28 953; 14 014; 14 939;;
05;Nordrhein-Westfalen;05566004;Altenberge; 10 041; 4 984; 5 057;;
05;Nordrhein-Westfalen;05566008;Emsdetten, Stadt; 35 275; 17 213; 18 062;;
05;Nordrhein-Westfalen;05566012;Greven, Stadt; 34 710; 17 035; 17 675;;
05;Nordrhein-Westfalen;05566016;Hörstel, Stadt; 19 652; 9 828; 9 824;;
05;Nordrhein-Westfalen;05566020;Hopsten; 7 602; 3 851; 3 751;;
05;Nordrhein-Westfalen;05566024;Horstmar, Stadt; 6 448; 3 245; 3 203;;
05;Nordrhein-Westfalen;05566028;Ibbenbüren, Stadt; 50 644; 24 821; 25 823;;
05;Nordrhein-Westfalen;05566032;Ladbergen; 6 375; 3 127; 3 248;;
05;Nordrhein-Westfalen;05566036;Laer; 6 487; 3 228; 3 259;;
05;Nordrhein-Westfalen;05566040;Lengerich, Stadt; 21 843; 10 696; 11 147;;
05;Nordrhein-Westfalen;05566044;Lienen; 8 551; 4 281; 4 270;;
05;Nordrhein-Westfalen;05566048;Lotte; 13 758; 6 766; 6 992;;
05;Nordrhein-Westfalen;05566052;Metelen; 6 409; 3 201; 3 208;;
05;Nordrhein-Westfalen;05566056;Mettingen; 11 796; 5 804; 5 992;;
